model_name,target,loss,r2,split,extract_layer,base_target,bin_num,bin_method,800_id,400_id,200_id,MAE,MAD,MADMAE
hk_co2->hk_nh3_50_extract1,hk_nh3,0.3235709965229034,0.6754887399331333,0.5,1,hk_co2,10,equal,487,216,101,1.114241647757794,2.160383469599427,1.9388823546012666
hk_co2->hk_nh3_30_extract1,hk_nh3,0.3357650935649872,0.6622264956424264,0.3,1,hk_co2,10,equal,480,215,99,1.1646900612424693,2.160383469599427,1.8548998926759714
hk_co2->hk_nh3_10_extract1,hk_nh3,0.3640840947628021,0.6278819993214528,0.1,1,hk_co2,10,equal,465,208,91,1.255944723609611,2.160383469599427,1.7201262356439064
hk_co2->hk_nh3_5_extract1,hk_nh3,0.3750846982002258,0.6086096024434466,0.05,1,hk_co2,10,equal,456,202,90,1.2594006930255663,2.160383469599427,1.7154059717160806
hk_co2->hk_nh3_3_extract1,hk_nh3,0.3815272748470306,0.5896190517657713,0.03,1,hk_co2,10,equal,441,205,89,1.255813373432725,2.160383469599427,1.7203061500245764
hk_co2->hk_nh3_1_extract1,hk_nh3,0.3589425086975097,0.5678230628766767,0.01,1,hk_co2,10,equal,427,198,94,1.3636133908356425,2.160383469599427,1.5843079014320267
hk_co2->hk_h2o_100_extract2,hk_h2o,0.480312317609787,0.5284724299160691,1.0,2,hk_co2,10,equal,435,195,85,1.9046741524009931,2.724305765085555,1.4303264217931193
hk_co2->hk_h2o_50_extract2,hk_h2o,0.4587794244289398,0.547454786945231,0.5,2,hk_co2,10,equal,443,190,87,1.8295174830012577,2.724305765085555,1.4890843024994926
hk_co2->hk_h2o_30_extract2,hk_h2o,0.459746390581131,0.5444450635979745,0.3,2,hk_co2,10,equal,452,189,86,1.8153363566205698,2.724305765085555,1.5007167983773115
hk_co2->hk_h2o_10_extract2,hk_h2o,0.4696366488933563,0.5286032580999107,0.1,2,hk_co2,10,equal,426,184,83,1.8263824058274472,2.724305765085555,1.4916403905299895
hk_co2->hk_h2o_5_extract2,hk_h2o,0.4599941372871399,0.5187317253002381,0.05,2,hk_co2,10,equal,441,182,81,1.8367847368465913,2.724305765085555,1.4831927282685657
hk_co2->hk_h2o_3_extract2,hk_h2o,0.4519906044006347,0.5195326339709769,0.03,2,hk_co2,10,equal,433,178,77,1.8530233236157383,2.724305765085555,1.4701950754563167
hk_co2->hk_h2o_1_extract2,hk_h2o,0.37875497341156,0.5056678882564607,0.01,2,hk_co2,10,equal,427,175,70,1.9163689522160046,2.724305765085555,1.4215977366651071
hk_co2->hk_n2_100_extract2,hk_n2,0.564595103263855,0.4292240557527393,1.0,2,hk_co2,10,equal,433,168,64,0.21850353095363206,0.29849026706545106,1.3660661032008345
hk_co2->hk_n2_50_extract2,hk_n2,0.587861180305481,0.39647559002685,0.5,2,hk_co2,10,equal,407,159,65,0.22599586894489487,0.29849026706545106,1.3207775365939662
hk_co2->hk_n2_30_extract2,hk_n2,0.6145100593566895,0.3670177940207855,0.3,2,hk_co2,10,equal,424,177,62,0.23423048231485882,0.29849026706545106,1.274344244675262
hk_co2->hk_n2_10_extract2,hk_n2,0.6996083855628967,0.2294514717479282,0.1,2,hk_co2,10,equal,360,129,43,0.2602024554181724,0.29849026706545106,1.147146234979782
hk_co2->hk_n2_5_extract2,hk_n2,0.6313574314117432,0.2375842917296105,0.05,2,hk_co2,10,equal,256,75,33,0.25771669869149133,0.29849026706545106,1.1582108128071638
hk_co2->hk_n2_3_extract2,hk_n2,0.6020163297653198,0.1841308009301784,0.03,2,hk_co2,10,equal,267,70,26,0.2662061381409751,0.29849026706545106,1.1212749230725072
hk_co2->hk_n2_1_extract2,hk_n2,0.421522706747055,0.1545397049321006,0.01,2,hk_co2,10,equal,260,75,20,0.27259966695982457,0.29849026706545106,1.0949766387992037
hk_co2->hk_nh3_100_extract2,hk_nh3,0.4385514855384826,0.5620253156749319,1.0,2,hk_co2,10,equal,444,214,89,1.391654580103603,2.160383469599427,1.5523848377940128
hk_co2->hk_nh3_50_extract2,hk_nh3,0.4117609858512878,0.5870426326068934,0.5,2,hk_co2,10,equal,429,199,89,1.327972797262383,2.160383469599427,1.6268281052541582
hk_co2->hk_nh3_30_extract2,hk_nh3,0.4028373658657074,0.5947532487025926,0.3,2,hk_co2,10,equal,435,197,89,1.3303708940652443,2.160383469599427,1.6238956213164695
hk_co2->hk_nh3_10_extract2,hk_nh3,0.399344265460968,0.5918438953293232,0.1,2,hk_co2,10,equal,439,198,90,1.315308644320259,2.160383469599427,1.6424916531403895
hk_co2->hk_nh3_5_extract2,hk_nh3,0.4050460755825043,0.5773456403913557,0.05,2,hk_co2,10,equal,431,190,84,1.3052106550558655,2.160383469599427,1.655199075513951
hk_co2->hk_nh3_3_extract2,hk_nh3,0.399756520986557,0.5700112216004065,0.03,2,hk_co2,10,equal,426,191,85,1.308469642563993,2.160383469599427,1.651076493732081
hk_co2->hk_nh3_1_extract2,hk_nh3,0.3950773179531097,0.5243155918990106,0.01,2,hk_co2,10,equal,422,181,87,1.3947092728945256,2.160383469599427,1.5489848039196374
hk_h2o->hk_co2_100_extract0,hk_co2,0.3314069509506225,0.679593513278781,1.0,0,hk_h2o,10,equal,527,230,102,0.41381858326713433,0.7664751978727791,1.852201009972509
hk_h2o->hk_co2_50_extract0,hk_co2,0.3374950885772705,0.6691463131531996,0.5,0,hk_h2o,10,equal,520,224,95,0.41673805052403085,0.7664751978727791,1.8392253764900235
hk_h2o->hk_co2_30_extract0,hk_co2,0.3299042880535126,0.6761329178000557,0.3,0,hk_h2o,10,equal,511,224,92,0.39058718344335197,0.7664751978727791,1.9623664840091797
hk_h2o->hk_co2_10_extract0,hk_co2,0.3506883680820465,0.6425121041181174,0.1,0,hk_h2o,10,equal,505,204,92,0.4096578812654598,0.7664751978727791,1.8710129425682898
hk_h2o->hk_co2_5_extract0,hk_co2,0.3422319889068603,0.6255011200993741,0.05,0,hk_h2o,10,equal,504,199,89,0.4317127016378621,0.7664751978727791,1.7754288788930033
hk_h2o->hk_co2_3_extract0,hk_co2,0.3345648050308227,0.5986768923982329,0.03,0,hk_h2o,10,equal,487,202,86,0.4526670994212762,0.7664751978727791,1.6932425591625697
hk_h2o->hk_co2_1_extract0,hk_co2,0.2903114259243011,0.5276061312908134,0.01,0,hk_h2o,10,equal,436,177,76,0.48980483603546493,0.7664751978727791,1.5648583710947301
hk_h2o->hk_n2_100_extract0,hk_n2,0.2232236862182617,0.7743325814291003,1.0,0,hk_h2o,10,equal,640,298,138,0.13504388687640523,0.29849026706545106,2.2103204666986156
hk_h2o->hk_n2_50_extract0,hk_n2,0.2173666059970855,0.77684181684237,0.5,0,hk_h2o,10,equal,629,283,133,0.13362202896962744,0.29849026706545106,2.2338402534906763
hk_h2o->hk_n2_30_extract0,hk_n2,0.2337804138660431,0.7591921164731377,0.3,0,hk_h2o,10,equal,627,284,130,0.14092614338128584,0.29849026706545106,2.1180617017089878
hk_h2o->hk_n2_10_extract0,hk_n2,0.2503539025783539,0.7242601081452231,0.1,0,hk_h2o,10,equal,601,277,117,0.14941971797400402,0.29849026706545106,1.9976631673028742
hk_h2o->hk_n2_5_extract0,hk_n2,0.2539383471012115,0.6933486328959244,0.05,0,hk_h2o,10,equal,589,266,114,0.15490325337395205,0.29849026706545106,1.9269464040556044
hk_h2o->hk_n2_3_extract0,hk_n2,0.2515014111995697,0.6591583745833092,0.03,0,hk_h2o,10,equal,564,268,121,0.16732906203135647,0.29849026706545106,1.7838519109699889
hk_h2o->hk_n2_1_extract0,hk_n2,0.2540778219699859,0.4903886733798847,0.01,0,hk_h2o,10,equal,535,248,119,0.20328230354275245,0.29849026706545106,1.4683534270491743
hk_h2o->hk_nh3_100_extract0,hk_nh3,0.205619215965271,0.7946512129216898,1.0,0,hk_h2o,10,equal,602,268,122,0.949663852036052,2.160383469599427,2.274892810722054
hk_h2o->hk_nh3_50_extract0,hk_nh3,0.2115275263786316,0.7878577572795158,0.5,0,hk_h2o,10,equal,595,261,116,0.9737537904679336,2.160383469599427,2.2186136688220364
hk_h2o->hk_nh3_30_extract0,hk_nh3,0.2066720277070999,0.7920917177646185,0.3,0,hk_h2o,10,equal,591,266,114,0.9594647556138084,2.160383469599427,2.251654849184473
hk_h2o->hk_nh3_10_extract0,hk_nh3,0.2025575935840606,0.7929727064478652,0.1,0,hk_h2o,10,equal,595,260,114,0.9071919284872245,2.160383469599427,2.3813962644067446
hk_h2o->hk_nh3_5_extract0,hk_nh3,0.2047014534473419,0.7863996206259143,0.05,0,hk_h2o,10,equal,591,260,107,0.9170540672869603,2.160383469599427,2.355786367090404
hk_h2o->hk_nh3_3_extract0,hk_nh3,0.2053320258855819,0.7791393754952318,0.03,0,hk_h2o,10,equal,592,246,105,0.9214906057233058,2.160383469599427,2.3444443776002215
hk_h2o->hk_nh3_1_extract0,hk_nh3,0.1860813945531845,0.7759526146377749,0.01,0,hk_h2o,10,equal,593,253,108,0.9156060542977604,2.160383469599427,2.359511996954159
hk_h2o->hk_co2_100_extract1,hk_co2,0.4036047458648681,0.609792046286487,1.0,1,hk_h2o,10,equal,473,201,83,0.44693910082796423,0.7664751978727791,1.714943258383228
hk_h2o->hk_co2_50_extract1,hk_co2,0.4165962338447571,0.5916016534000094,0.5,1,hk_h2o,10,equal,457,200,86,0.45440707567036925,0.7664751978727791,1.6867589412907529
hk_h2o->hk_co2_30_extract1,hk_co2,0.426324725151062,0.5814770292424455,0.3,1,hk_h2o,10,equal,458,192,84,0.46466281207133664,0.7664751978727791,1.6495298912689986
hk_h2o->hk_co2_10_extract1,hk_co2,0.4408735036849975,0.5505785296462811,0.1,1,hk_h2o,10,equal,446,180,82,0.4936907324146275,0.7664751978727791,1.5525411913729277
hk_h2o->hk_co2_5_extract1,hk_co2,0.4312271177768707,0.5281154813105555,0.05,1,hk_h2o,10,equal,420,178,77,0.49882378720580417,0.7664751978727791,1.5365650506890274
hk_h2o->hk_co2_3_extract1,hk_co2,0.3895634412765503,0.5327038301560911,0.03,1,hk_h2o,10,equal,444,178,81,0.4977401057236626,0.7664751978727791,1.5399104654393951
hk_h2o->hk_co2_1_extract1,hk_co2,0.3124699890613556,0.4915497925793,0.01,1,hk_h2o,10,equal,406,166,68,0.5163313349701923,0.7664751978727791,1.4844638431967865
hk_h2o->hk_n2_100_extract1,hk_n2,0.402681440114975,0.592910093220896,1.0,1,hk_h2o,10,equal,525,255,107,0.18809475842033616,0.29849026706545106,1.5869143275030215
hk_h2o->hk_n2_50_extract1,hk_n2,0.4103609025478363,0.5787052443719841,0.5,1,hk_h2o,10,equal,509,233,97,0.1889451029171628,0.29849026706545106,1.579772444254959
hk_h2o->hk_n2_30_extract1,hk_n2,0.4372688233852386,0.549586853136664,0.3,1,hk_h2o,10,equal,500,220,88,0.19717673361102522,0.29849026706545106,1.5138209341386557
hk_h2o->hk_n2_10_extract1,hk_n2,0.4651072919368744,0.4877307771175886,0.1,1,hk_h2o,10,equal,475,208,78,0.21190859272996834,0.29849026706545106,1.408580290303812
hk_h2o->hk_n2_5_extract1,hk_n2,0.4471031725406647,0.4600862655379497,0.05,1,hk_h2o,10,equal,456,190,67,0.2158182819197425,0.29849026706545106,1.3830629379973112
hk_h2o->hk_n2_3_extract1,hk_n2,0.4399845600128174,0.4037208904635954,0.03,1,hk_h2o,10,equal,412,172,59,0.22653698059754837,0.29849026706545106,1.3176226957652026
hk_h2o->hk_n2_1_extract1,hk_n2,0.3779687285423279,0.2418976111865994,0.01,1,hk_h2o,10,equal,396,159,62,0.2579808772125307,0.29849026706545106,1.1570247775363123
hk_h2o->hk_nh3_100_extract1,hk_nh3,0.2193102985620498,0.7809782075333301,1.0,1,hk_h2o,10,equal,591,254,113,0.9623074023351494,2.160383469599427,2.245003482626246
hk_h2o->hk_nh3_50_extract1,hk_nh3,0.2216570973396301,0.7776988311435282,0.5,1,hk_h2o,10,equal,589,254,107,0.9622576352415125,2.160383469599427,2.245119592173672
hk_h2o->hk_nh3_30_extract1,hk_nh3,0.2235868722200393,0.7750757590345625,0.3,1,hk_h2o,10,equal,583,240,104,0.9211105328827349,2.160383469599427,2.3454117529610983
hk_h2o->hk_nh3_10_extract1,hk_nh3,0.2297056913375854,0.7652257508142641,0.1,1,hk_h2o,10,equal,579,236,106,0.9410680507591074,2.160383469599427,2.295671888825431
hk_h2o->hk_nh3_5_extract1,hk_nh3,0.2296556830406189,0.7603607403437955,0.05,1,hk_h2o,10,equal,570,240,99,0.9623442301373869,2.160383469599427,2.2449175689358105
hk_h2o->hk_nh3_3_extract1,hk_nh3,0.238610565662384,0.7433440505778732,0.03,1,hk_h2o,10,equal,577,218,96,0.9868029159433735,2.160383469599427,2.1892755226955547
hk_h2o->hk_nh3_1_extract1,hk_nh3,0.2531871795654297,0.6951554034277767,0.01,1,hk_h2o,10,equal,572,201,86,1.0368563453259252,2.160383469599427,2.0835899585687856
hk_h2o->hk_co2_100_extract2,hk_co2,0.5508710741996765,0.4674140326574385,1.0,2,hk_h2o,10,equal,411,166,70,0.5694857348244416,0.7664751978727791,1.345907633856824
hk_h2o->hk_co2_50_extract2,hk_co2,0.5351847410202026,0.4753469029291089,0.5,2,hk_h2o,10,equal,413,158,64,0.5696241817057417,0.7664751978727791,1.345580511658698
hk_h2o->hk_co2_30_extract2,hk_co2,0.5135071277618408,0.4958902418001203,0.3,2,hk_h2o,10,equal,408,164,68,0.5367825692100403,0.7664751978727791,1.427906273113092
hk_h2o->hk_co2_10_extract2,hk_co2,0.4954461753368377,0.4949476785411122,0.1,2,hk_h2o,10,equal,391,151,66,0.5097769572813846,0.7664751978727791,1.5035501054428853
hk_h2o->hk_co2_5_extract2,hk_co2,0.4710366129875183,0.4845524986010125,0.05,2,hk_h2o,10,equal,411,154,66,0.5336166343573924,0.7664751978727791,1.4363780072107508
hk_h2o->hk_co2_3_extract2,hk_co2,0.4230091571807861,0.4925842618526348,0.03,2,hk_h2o,10,equal,409,154,64,0.5250745027802859,0.7664751978727791,1.4597456052698596
hk_h2o->hk_co2_1_extract2,hk_co2,0.3257343173027038,0.4699661811305349,0.01,2,hk_h2o,10,equal,420,153,64,0.5298044403777669,0.7664751978727791,1.4467134275550024
hk_h2o->hk_n2_100_extract2,hk_n2,0.6897335052490234,0.3027156228974083,1.0,2,hk_h2o,10,equal,424,173,64,0.2452333932268591,0.29849026706545106,1.2171681153933445
hk_h2o->hk_n2_50_extract2,hk_n2,0.6866849064826965,0.2950189956314437,0.5,2,hk_h2o,10,equal,400,175,70,0.24695041173242382,0.29849026706545106,1.2087052820501947
hk_h2o->hk_n2_30_extract2,hk_n2,0.6471925377845764,0.3333527659622289,0.3,2,hk_h2o,10,equal,401,164,60,0.24133115570777267,0.29849026706545106,1.2368492836743061
hk_h2o->hk_n2_10_extract2,hk_n2,0.7373367547988892,0.1878973615408369,0.1,2,hk_h2o,10,equal,358,154,55,0.2664042343425909,0.29849026706545106,1.1204411514030146
hk_h2o->hk_n2_5_extract2,hk_n2,0.6242049932479858,0.2462211947200133,0.05,2,hk_h2o,10,equal,294,112,34,0.25715595922032275,0.29849026706545106,1.1607363405866649
hk_h2o->hk_n2_3_extract2,hk_n2,0.5730817914009094,0.2233434501255266,0.03,2,hk_h2o,10,equal,254,70,19,0.26213574422826474,0.29849026706545106,1.1386858665315374
hk_h2o->hk_n2_1_extract2,hk_n2,0.4507091641426086,0.0959996800857424,0.01,2,hk_h2o,10,equal,318,109,30,0.2810788881749348,0.29849026706545106,1.061944812019037
hk_h2o->hk_nh3_100_extract2,hk_nh3,0.285272479057312,0.7151027019872043,1.0,2,hk_h2o,10,equal,573,204,80,1.0746505908488784,2.160383469599427,2.0103124569009134
hk_h2o->hk_nh3_50_extract2,hk_nh3,0.2784028053283691,0.7207881225893065,0.5,2,hk_h2o,10,equal,574,195,81,1.0622901934355085,2.160383469599427,2.0337036743346193
hk_h2o->hk_nh3_30_extract2,hk_nh3,0.2618674635887146,0.7365662277432057,0.3,2,hk_h2o,10,equal,574,196,70,1.0342609676355685,2.160383469599427,2.0888185256940472
hk_h2o->hk_nh3_10_extract2,hk_nh3,0.2549304664134979,0.7394443641104879,0.1,2,hk_h2o,10,equal,572,199,76,1.0024439584490836,2.160383469599427,2.155116454531615
hk_h2o->hk_nh3_5_extract2,hk_nh3,0.2521991729736328,0.7368372499108516,0.05,2,hk_h2o,10,equal,573,195,75,1.0157358662159837,2.160383469599427,2.1269146255981948
hk_h2o->hk_nh3_3_extract2,hk_nh3,0.2462999522686004,0.7350732212971898,0.03,2,hk_h2o,10,equal,564,195,74,0.9769907204001893,2.160383469599427,2.2112630391356256
hk_h2o->hk_nh3_1_extract2,hk_nh3,0.2280582189559936,0.7254112415900102,0.01,2,hk_h2o,10,equal,573,193,68,1.0507167685607393,2.160383469599427,2.0561044938482302
hk_n2->hk_co2_100_extract0,hk_co2,0.3503622114658355,0.6612673956676632,1.0,0,hk_n2,10,equal,535,226,97,0.41527998265954075,0.7664751978727791,1.8456829846796612
hk_n2->hk_co2_50_extract0,hk_co2,0.3483469188213348,0.6585079817319535,0.5,0,hk_n2,10,equal,532,213,93,0.3863653624986927,0.7664751978727791,1.9838092962470788
hk_n2->hk_co2_30_extract0,hk_co2,0.3512943685054779,0.6551343388779238,0.3,0,hk_n2,10,equal,524,216,95,0.3853035396153321,0.7664751978727791,1.9892762953540208
hk_n2->hk_co2_10_extract0,hk_co2,0.3793553113937378,0.6132891487910113,0.1,0,hk_n2,10,equal,496,206,87,0.41204610148367377,0.7664751978727791,1.8601685469487415
hk_n2->hk_co2_5_extract0,hk_co2,0.3772587180137634,0.5871721842763897,0.05,0,hk_n2,10,equal,489,201,77,0.43752773582216714,0.7664751978727791,1.7518322499772048
hk_n2->hk_co2_3_extract0,hk_co2,0.3749795258045196,0.5501978040207873,0.03,0,hk_n2,10,equal,474,202,76,0.44400352471025323,0.7664751978727791,1.726281786553302
hk_n2->hk_co2_1_extract0,hk_co2,0.3279236555099487,0.4664034745540344,0.01,0,hk_n2,10,equal,443,175,62,0.5160669243478103,0.7664751978727791,1.4852244189867954
hk_n2->hk_h2o_100_extract0,hk_h2o,0.2424748837947845,0.7619599635143733,1.0,0,hk_n2,10,equal,622,286,118,1.3180892285377808,2.724305765085555,2.0668598954471067
hk_n2->hk_h2o_50_extract0,hk_h2o,0.2606163322925567,0.7429252477760504,0.5,0,hk_n2,10,equal,622,284,119,1.3395292859668027,2.724305765085555,2.0337784277103674
hk_n2->hk_h2o_30_extract0,hk_h2o,0.263613224029541,0.738790100352032,0.3,0,hk_n2,10,equal,620,278,113,1.3586799866810688,2.724305765085555,2.0051121616506506
hk_n2->hk_h2o_10_extract0,hk_h2o,0.3097302913665771,0.6891089010299629,0.1,0,hk_n2,10,equal,598,279,108,1.481056194436484,2.724305765085555,1.8394344355867644
hk_n2->hk_h2o_5_extract0,hk_h2o,0.3541537523269653,0.6294670457034189,0.05,0,hk_n2,10,equal,562,270,116,1.6393814308900956,2.724305765085555,1.661788839224807
hk_n2->hk_h2o_3_extract0,hk_h2o,0.3842836618423462,0.5915054770529308,0.03,0,hk_n2,10,equal,553,248,100,1.6687746638659613,2.724305765085555,1.6325186522033486
hk_n2->hk_h2o_1_extract0,hk_h2o,0.3981611132621765,0.4803402605944683,0.01,0,hk_n2,10,equal,519,255,87,2.0389268087210852,2.724305765085555,1.336146914853885
hk_n2->hk_nh3_100_extract0,hk_nh3,0.2542503774166107,0.746084115821268,1.0,0,hk_n2,10,equal,585,254,106,1.0134936267763195,2.160383469599427,2.1316201824288616
hk_n2->hk_nh3_50_extract0,hk_nh3,0.2670835852622986,0.7321403632176093,0.5,0,hk_n2,10,equal,576,249,110,1.0161278348681855,2.160383469599427,2.126094173849373
hk_n2->hk_nh3_30_extract0,hk_nh3,0.2790369987487793,0.7192938685293007,0.3,0,hk_n2,10,equal,563,244,102,1.0065925799879818,2.160383469599427,2.1462342486423065
hk_n2->hk_nh3_10_extract0,hk_nh3,0.3194838464260101,0.6734664421880695,0.1,0,hk_n2,10,equal,553,228,84,1.1184559437130368,2.160383469599427,1.9315767257022314
hk_n2->hk_nh3_5_extract0,hk_nh3,0.3780983090400696,0.6054650015790337,0.05,0,hk_n2,10,equal,507,213,84,1.2598183259757663,2.160383469599427,1.7148373103130934
hk_n2->hk_nh3_3_extract0,hk_nh3,0.3946646749973297,0.5754880967271998,0.03,0,hk_n2,10,equal,497,210,88,1.3113441544291295,2.160383469599427,1.6474572767969606
hk_n2->hk_nh3_1_extract0,hk_nh3,0.4422342777252197,0.4675372280309378,0.01,0,hk_n2,10,equal,451,172,72,1.4343371829050973,2.160383469599427,1.506189406052906
hk_n2->hk_co2_100_extract1,hk_co2,0.5435374975204468,0.4745041119103586,1.0,1,hk_n2,10,equal,443,183,75,0.5270928815213434,0.7664751978727791,1.454155851356802
hk_n2->hk_co2_50_extract1,hk_co2,0.5611914396286011,0.4498517730636174,0.5,1,hk_n2,10,equal,424,184,73,0.5338527264460934,0.7664751978727791,1.435742780551623
hk_n2->hk_co2_30_extract1,hk_co2,0.5962082147598267,0.4147024242979604,0.3,1,hk_n2,10,equal,415,172,65,0.5613373748822609,0.7664751978727791,1.3654447969610883
hk_n2->hk_co2_10_extract1,hk_co2,0.6435590982437134,0.3439629058058617,0.1,1,hk_n2,10,equal,395,158,60,0.6016214739447739,0.7664751978727791,1.274015691040872
hk_n2->hk_co2_5_extract1,hk_co2,0.7114599347114563,0.2214610610082282,0.05,1,hk_n2,10,equal,389,143,54,0.6453942245309318,0.7664751978727791,1.1876077732642374
hk_n2->hk_co2_3_extract1,hk_co2,0.6622800827026367,0.2055701446876782,0.03,1,hk_n2,10,equal,362,141,48,0.6320766738990297,0.7664751978727791,1.2126300961949732
hk_n2->hk_co2_1_extract1,hk_co2,0.5482839345932007,0.1078340420130373,0.01,1,hk_n2,10,equal,283,109,38,0.7184279017685897,0.7664751978727791,1.0668783826267172
hk_n2->hk_h2o_100_extract1,hk_h2o,0.5624153017997742,0.4478711683704202,1.0,1,hk_n2,10,equal,467,227,99,2.054581100719237,2.724305765085555,1.3259665262821072
hk_n2->hk_h2o_50_extract1,hk_h2o,0.585625946521759,0.4223318678707078,0.5,1,hk_n2,10,equal,456,228,102,2.1372922353911528,2.724305765085555,1.2746529089350156
hk_n2->hk_h2o_30_extract1,hk_h2o,0.6377906203269958,0.3680244247968508,0.3,1,hk_n2,10,equal,432,204,97,2.1967510482541024,2.724305765085555,1.2401522545081902
hk_n2->hk_h2o_10_extract1,hk_h2o,0.7407018542289734,0.2565223840317774,0.1,1,hk_n2,10,equal,387,192,93,2.362954876923758,2.724305765085555,1.152923312963228
hk_n2->hk_h2o_5_extract1,hk_h2o,0.7470168471336365,0.218434589264885,0.05,1,hk_n2,10,equal,367,169,69,2.362943515608601,2.724305765085555,1.1529288563564675
hk_n2->hk_h2o_3_extract1,hk_h2o,0.7669108510017395,0.1847719597991416,0.03,1,hk_n2,10,equal,326,176,82,2.408033485225371,2.724305765085555,1.1313404825143383
hk_n2->hk_h2o_1_extract1,hk_h2o,0.6937174201011658,0.094594594362088,0.01,1,hk_n2,10,equal,276,120,50,2.5105815496327617,2.724305765085555,1.0851293659367711
hk_n2->hk_nh3_100_extract1,hk_nh3,0.5972632765769958,0.4035219786636682,1.0,1,hk_n2,10,equal,395,170,67,1.6062525678434665,2.160383469599427,1.344983667481341
hk_n2->hk_nh3_50_extract1,hk_nh3,0.6309235095977783,0.3672430293803832,0.5,1,hk_n2,10,equal,369,146,59,1.6697814592058553,2.160383469599427,1.293812107979029
hk_n2->hk_nh3_30_extract1,hk_nh3,0.6505484580993652,0.3455602314242295,0.3,1,hk_n2,10,equal,381,149,56,1.6599974324163467,2.160383469599427,1.3014378380421359
hk_n2->hk_nh3_10_extract1,hk_nh3,0.7111311554908752,0.2731770205601627,0.1,1,hk_n2,10,equal,366,135,46,1.7703484960810434,2.160383469599427,1.2203153641115236
hk_n2->hk_nh3_5_extract1,hk_nh3,0.7524088621139526,0.2148824335673581,0.05,1,hk_n2,10,equal,333,124,44,1.8238674322485942,2.160383469599427,1.1845068514305075
hk_n2->hk_nh3_3_extract1,hk_nh3,0.7500123381614685,0.1932668007426625,0.03,1,hk_n2,10,equal,325,100,34,1.9085607402023372,2.160383469599427,1.1319437857505088
hk_n2->hk_nh3_1_extract1,hk_nh3,0.715802013874054,0.1381537177553364,0.01,1,hk_n2,10,equal,263,88,22,1.9258093356799417,2.160383469599427,1.1218054817647172
hk_n2->hk_co2_100_extract2,hk_co2,0.7772586345672607,0.2485409355891283,1.0,2,hk_n2,10,equal,340,142,43,0.6284020518313614,0.7664751978727791,1.219721029934624
hk_n2->hk_co2_50_extract2,hk_co2,0.7565529942512512,0.2583347451475669,0.5,2,hk_n2,10,equal,345,143,46,0.6108537870946867,0.7664751978727791,1.254760491079627
hk_n2->hk_co2_30_extract2,hk_co2,0.765562117099762,0.2484476840999101,0.3,2,hk_n2,10,equal,357,146,43,0.642759741857875,0.7664751978727791,1.1924754273771234
hk_n2->hk_co2_10_extract2,hk_co2,0.7713578939437866,0.2136861709110817,0.1,2,hk_n2,10,equal,358,138,40,0.6545075463729889,0.7664751978727791,1.1710715974479877
hk_n2->hk_co2_5_extract2,hk_co2,0.7686620354652405,0.1588657917077528,0.05,2,hk_n2,10,equal,300,118,37,0.6658360829692126,0.7664751978727791,1.1511469826849559
hk_n2->hk_co2_3_extract2,hk_co2,0.7125298380851746,0.1452935276318265,0.03,2,hk_n2,10,equal,297,124,42,0.6581122326976013,0.7664751978727791,1.164657272409294
hk_n2->hk_co2_1_extract2,hk_co2,0.5545445084571838,0.0976468757296609,0.01,2,hk_n2,10,equal,233,87,34,0.7081271892856645,0.7664751978727791,1.0823976391105306
hk_n2->hk_h2o_100_extract2,hk_h2o,0.8621252179145813,0.1536429820453302,1.0,2,hk_n2,10,equal,353,139,40,2.3927638471689723,2.724305765085555,1.1385602337267218
hk_n2->hk_h2o_50_extract2,hk_h2o,0.8055433630943298,0.2054032651265219,0.5,2,hk_n2,10,equal,340,162,61,2.362722069561344,2.724305765085555,1.1530369145751205
hk_n2->hk_h2o_30_extract2,hk_h2o,0.7994362711906433,0.2078521833357373,0.3,2,hk_n2,10,equal,340,163,65,2.403320526433466,2.724305765085555,1.1335590634381307
hk_n2->hk_h2o_10_extract2,hk_h2o,0.8350192904472351,0.1618515639541957,0.1,2,hk_n2,10,equal,311,135,54,2.4959835806269175,2.724305765085555,1.0914758359112642
hk_n2->hk_h2o_5_extract2,hk_h2o,0.8161895275115967,0.1460626394854062,0.05,2,hk_n2,10,equal,289,129,46,2.4974436344855064,2.724305765085555,1.0908377380243794
hk_n2->hk_h2o_3_extract2,hk_h2o,0.792858898639679,0.15718854664323,0.03,2,hk_n2,10,equal,304,134,48,2.4753764673238026,2.724305765085555,1.100562197729413
hk_n2->hk_h2o_1_extract2,hk_h2o,0.6912519931793213,0.0978127854801328,0.01,2,hk_n2,10,equal,261,124,42,2.6029151951896794,2.724305765085555,1.046636390659293
hk_n2->hk_nh3_100_extract2,hk_nh3,0.7779451012611389,0.2230780152645171,1.0,2,hk_n2,10,equal,310,110,38,1.8129198238944837,2.160383469599427,1.1916596868352003
hk_n2->hk_nh3_50_extract2,hk_nh3,0.7747084498405457,0.223040210893077,0.5,2,hk_n2,10,equal,314,110,36,1.8421814766354507,2.160383469599427,1.1727310783436702
hk_n2->hk_nh3_30_extract2,hk_nh3,0.7786742448806763,0.2166681943797379,0.3,2,hk_n2,10,equal,304,109,36,1.8362841048894523,2.160383469599427,1.1764973970242398
hk_n2->hk_nh3_10_extract2,hk_nh3,0.7770974636077881,0.2057551170862922,0.1,2,hk_n2,10,equal,293,105,35,1.844340909716607,2.160383469599427,1.1713579947274397
